Latitude,Longitude,Test Elevation (ft),SPTN
47.58896887,-122.3828405,161.8,43.0
47.58896887,-122.3828405,156.8,64.0
47.58895497,-122.3828522,183.2,4.0
47.58895497,-122.3828522,180.7,9.0
47.58895497,-122.3828522,178.2,11.0
47.58895497,-122.3828522,175.7,11.0
47.58895497,-122.3828522,173.2,15.0
47.58895497,-122.3828522,170.7,11.0
47.58895497,-122.3828522,165.7,48.0
47.54011467,-122.3853011,305.0,6.0
47.54011467,-122.3853011,302.5,7.0
47.54011467,-122.3853011,300.0,13.0
47.54011467,-122.3853011,297.5,3.0
47.54011467,-122.3853011,295.0,9.0
47.54011467,-122.3853011,292.5,13.0
47.54011467,-122.3853011,290.0,31.0
47.58411247,-122.3985766,96.2,9.0
47.58411247,-122.3985766,93.2,10.0
47.58411247,-122.3985766,90.7,11.0
47.58411247,-122.3985766,87.2,24.0
47.58411247,-122.3985766,84.2,19.0
47.58400602,-122.3983783,119.7,4.0
47.58400602,-122.3983783,116.7,16.0
47.58400602,-122.3983783,113.7,14.0
47.58400602,-122.3983783,110.7,30.0
47.59462803,-122.3852414,12.3,6.0
47.59462803,-122.3852414,7.300000000000001,27.0
47.58956012,-122.3803565,11.3,11.0
47.58956012,-122.3803565,8.3,9.0
47.58956012,-122.3803565,5.800000000000001,13.0
47.58956012,-122.3803565,3.3000000000000007,16.0
47.58956012,-122.3803565,0.8000000000000007,17.0
47.58956012,-122.3803565,-1.1999999999999993,45.0
47.58956012,-122.3803565,-3.1999999999999993,12.0
47.58956012,-122.3803565,-9.7,21.0
47.58956012,-122.3803565,-14.7,22.0
47.58956012,-122.3803565,-24.2,15.0
47.58956012,-122.3803565,-24.7,15.0
47.58956012,-122.3803565,-28.7,9.0
47.5895331,-122.3805015,11.5,21.0
47.5895331,-122.3805015,8.5,12.0
47.5895331,-122.3805015,5.5,32.0
47.5895331,-122.3805015,3.5,15.0
47.5895331,-122.3805015,2.0,12.0
47.5895331,-122.3805015,-1.5,6.0
47.5895331,-122.3805015,-6.5,8.0
47.5895331,-122.3805015,-11.5,11.0
47.5895331,-122.3805015,-16.5,21.0
47.58945147,-122.3806324,11.9,31.0
47.58945147,-122.3806324,5.9,10.0
47.58945147,-122.3806324,3.4000000000000004,12.0
47.58945147,-122.3806324,0.9000000000000004,9.0
47.58945147,-122.3806324,-1.5999999999999996,8.0
47.58945147,-122.3806324,-6.6,8.0
47.58945147,-122.3806324,-11.6,15.0
47.58945147,-122.3806324,-16.6,45.0
47.58945147,-122.3806324,-21.1,43.0
47.58768434,-122.3795203,20.0,6.0
47.58768434,-122.3795203,15.0,9.0
47.58768434,-122.3795203,10.0,7.0
47.58768434,-122.3795203,5.0,6.0
47.58768434,-122.3795203,0.0,54.0
47.5871001,-122.3788512,15.5,19.0
47.5871001,-122.3788512,10.5,4.0
47.5871001,-122.3788512,5.5,64.0
47.58678723,-122.3785281,14.5,2.0
47.58678723,-122.3785281,9.5,6.0
47.58678723,-122.3785281,5.5,5.0
47.58678723,-122.3785281,0.0,2.0
47.58678723,-122.3785281,-4.5,15.0
47.58678723,-122.3785281,-10.5,40.0
47.58755319,-122.3793211,14.3,4.0
47.58755319,-122.3793211,8.8,7.0
47.58755319,-122.3793211,3.8000000000000007,70.0
47.58755319,-122.3793211,-1.1999999999999993,115.0
47.58738583,-122.3791572,19.7,9.0
47.58738583,-122.3791572,15.2,9.0
47.58738583,-122.3791572,10.7,18.0
47.58738583,-122.3791572,4.699999999999999,19.0
47.58745492,-122.3794636,27.1,5.0
47.58745492,-122.3794636,21.1,14.0
47.58745492,-122.3794636,16.1,31.0
47.58745492,-122.3794636,10.1,117.0
47.58742862,-122.379564,40.6,11.0
47.58742862,-122.379564,34.1,5.0
47.58742862,-122.379564,30.6,4.0
47.58742862,-122.379564,26.1,12.0
47.58368212,-122.3990719,84.6,21.0
47.57043942,-122.4115584,3.8,58.0
47.57043942,-122.4115584,-1.7000000000000002,42.0
47.57043942,-122.4115584,-4.2,62.0
47.57042458,-122.4109582,5.9,55.0
47.57042458,-122.4109582,-0.5999999999999996,58.0
47.57042458,-122.4109582,-4.6,46.0
47.57042458,-122.4109582,-9.1,34.0
47.57071135,-122.411864,-2.0,60.0
47.57071135,-122.411864,-5.5,93.0
47.57071135,-122.411864,-10.0,68.0
47.57071135,-122.411864,-16.5,106.0
47.57071135,-122.411864,-21.5,48.0
47.57071135,-122.411864,-25.5,47.0
47.57071135,-122.411864,-31.0,40.0
47.57070885,-122.4115154,-1.4000000000000004,45.0
47.57070885,-122.4115154,-2.4000000000000004,51.0
47.57070885,-122.4115154,-7.4,40.0
47.57070885,-122.4115154,-12.4,78.0
47.57070885,-122.4115154,-17.4,48.0
47.52781975,-122.3871182,329.3,4.0
47.52781975,-122.3871182,326.3,21.0
47.52781975,-122.3871182,323.3,56.0
47.52775679,-122.3871119,315.8,6.0
47.52775679,-122.3871119,312.8,13.0
47.52775679,-122.3871119,309.8,44.0
47.52780978,-122.3870571,325.3,6.0
47.52780978,-122.3870571,322.3,25.0
47.52780978,-122.3870571,319.3,75.0
47.56565221,-122.4066751,66.5,2.0
47.56565221,-122.4066751,61.5,5.0
47.56565221,-122.4066751,56.5,4.0
47.56565221,-122.4066751,51.5,12.0
47.56565221,-122.4066751,46.5,12.0
47.59327118,-122.3838558,23.7,7.0
47.59327118,-122.3838558,18.2,6.0
47.59327118,-122.3838558,13.2,9.0
47.59327118,-122.3838558,8.2,2.0
47.59327118,-122.3838558,3.1999999999999993,53.0
47.59327118,-122.3838558,-0.3000000000000007,16.0
47.59327118,-122.3838558,-5.300000000000001,69.0
47.59327118,-122.3838558,-12.3,35.0
47.59327118,-122.3838558,-16.8,24.0
47.59327118,-122.3838558,-23.8,28.0
47.59327118,-122.3838558,-28.8,45.0
47.59327118,-122.3838558,-31.8,30.0
47.59343156,-122.3839425,22.4,17.0
47.59343156,-122.3839425,16.9,6.0
47.59343156,-122.3839425,11.9,12.0
47.59343156,-122.3839425,7.399999999999999,3.0
47.59343156,-122.3839425,1.8999999999999984,68.0
47.59343156,-122.3839425,-7.600000000000001,29.0
47.59338786,-122.3835924,12.7,5.0
47.59338786,-122.3835924,7.199999999999999,15.0
47.59338786,-122.3835924,2.1999999999999993,12.0
47.59338786,-122.3835924,-3.3000000000000007,18.0
47.59338786,-122.3835924,-7.300000000000001,24.0
47.59338786,-122.3835924,-17.3,50.0
47.59338786,-122.3835924,-23.8,46.0
47.59338786,-122.3835924,-27.8,38.0
47.59338786,-122.3835924,-33.8,36.0
47.59350257,-122.3836208,14.0,9.0
47.59350257,-122.3836208,9.0,13.0
47.59350257,-122.3836208,4.0,15.0
47.59350257,-122.3836208,-1.0,15.0
47.59350257,-122.3836208,-6.5,48.0
47.59350257,-122.3836208,-12.0,67.0
47.59350257,-122.3836208,-17.0,70.0
47.59350257,-122.3836208,-22.5,49.0
47.59350257,-122.3836208,-26.0,29.0
47.59372213,-122.3837785,8.5,6.0
47.59372213,-122.3837785,3.5,6.0
47.59372213,-122.3837785,-1.5,19.0
47.59372213,-122.3837785,-6.5,20.0
47.59372213,-122.3837785,-11.5,27.0
47.59372213,-122.3837785,-17.0,24.0
47.59372213,-122.3837785,-21.5,5.0
47.59372213,-122.3837785,-26.5,33.0
47.59372213,-122.3837785,-31.5,28.0
47.59358868,-122.3838913,18.7,7.0
47.59358868,-122.3838913,13.7,2.0
47.59358868,-122.3838913,8.7,6.0
47.59358868,-122.3838913,2.6999999999999993,13.0
47.59358868,-122.3838913,-1.3000000000000007,15.0
47.59358868,-122.3838913,-6.300000000000001,22.0
47.59358868,-122.3838913,-11.3,16.0
47.59358868,-122.3838913,-17.3,20.0
47.59358868,-122.3838913,-21.3,43.0
47.55892068,-122.3811852,278.9,73.0
47.55892068,-122.3811852,275.9,18.0
47.55892068,-122.3811852,273.9,40.0
47.55892068,-122.3811852,271.4,32.0
47.55892068,-122.3811852,266.4,69.0
47.55874445,-122.3808914,305.3,6.0
47.55874445,-122.3808914,299.3,12.0
47.55874445,-122.3808914,292.8,36.0
47.55874445,-122.3808914,289.3,53.0
47.55874445,-122.3808914,284.3,84.0
47.55874445,-122.3808914,274.3,79.0
47.55908825,-122.3811668,276.2,25.0
47.55908825,-122.3811668,271.2,19.0
47.55908825,-122.3811668,266.2,39.0
47.55908825,-122.3811668,261.2,52.0
47.55908825,-122.3811668,256.2,81.0
47.53560521,-122.388774,310.1,5.0
47.53560521,-122.388774,307.6,5.0
47.53560521,-122.388774,305.1,6.0
47.53560521,-122.388774,302.6,4.0
47.53560521,-122.388774,300.1,3.0
47.53560521,-122.388774,297.6,7.0
47.53560521,-122.388774,295.1,51.0
47.53560521,-122.388774,292.6,48.0
47.53560521,-122.388774,290.1,55.0
47.53560521,-122.388774,285.1,53.0
47.53560521,-122.388774,280.1,76.0
47.53560521,-122.388774,275.1,46.0
47.53560521,-122.388774,265.1,68.0
47.53574589,-122.3887223,301.7,13.0
47.53574589,-122.3887223,296.7,67.0
47.53574589,-122.3887223,291.7,105.0
47.53574589,-122.3887223,281.7,75.0
47.53574589,-122.3887223,271.7,66.0
47.53574589,-122.3887223,266.7,46.0
47.53574589,-122.3887223,256.7,58.0
47.53566118,-122.3888732,297.7,5.0
47.53566118,-122.3888732,296.2,23.0
47.53566118,-122.3888732,293.7,29.0
47.53566118,-122.3888732,288.7,13.0
47.53566118,-122.3888732,283.7,30.0
47.53566118,-122.3888732,281.2,23.0
47.53565797,-122.3890715,271.4,22.0
47.56144723,-122.3782278,256.8,14.0
47.56144723,-122.3782278,252.3,26.0
47.56150635,-122.378473,250.9,27.0
47.5616745,-122.378248,252.9,13.0
47.5616745,-122.378248,247.9,13.0
47.5616745,-122.378248,242.9,14.0
47.56171228,-122.3786261,252.1,20.0
47.56171228,-122.3786261,247.1,21.0
47.56194653,-122.378213,247.8,11.0
47.56194653,-122.378213,242.8,17.0
47.56194653,-122.378213,237.8,33.0
47.56190973,-122.3786249,249.1,13.0
47.56190973,-122.3786249,244.1,23.0
47.56190973,-122.3786249,240.1,40.0
47.54811636,-122.3969402,116.9,9.0
47.54811636,-122.3969402,111.9,11.0
47.54811636,-122.3969402,106.9,16.0
47.54811636,-122.3969402,101.9,36.0
47.54811636,-122.3969402,96.9,18.0
47.54811636,-122.3969402,91.9,9.0
47.58744185,-122.3806142,135.0,21.0
47.58744185,-122.3806142,130.0,17.0
47.58744185,-122.3806142,125.0,15.0
47.58744185,-122.3806142,120.0,15.0
47.58744185,-122.3806142,115.0,24.0
47.58744185,-122.3806142,110.0,22.0
47.58744185,-122.3806142,100.0,25.0
47.58750593,-122.3803814,121.1,4.0
47.58750593,-122.3803814,116.1,6.0
47.58750593,-122.3803814,111.1,11.0
47.58750593,-122.3803814,106.1,22.0
47.58750593,-122.3803814,101.1,24.0
47.58750593,-122.3803814,96.1,19.0
47.58768956,-122.380579,123.1,7.0
47.58768956,-122.380579,118.1,7.0
47.58768956,-122.380579,113.1,5.0
47.58768956,-122.380579,108.1,12.0
47.58768956,-122.380579,103.1,41.0
47.58768956,-122.380579,98.1,22.0
47.58768956,-122.380579,93.1,29.0
47.58786511,-122.3808926,130.5,4.0
47.58786511,-122.3808926,125.5,4.0
47.58786511,-122.3808926,120.5,10.0
47.58786511,-122.3808926,115.5,9.0
47.58786511,-122.3808926,110.5,26.0
47.58786511,-122.3808926,105.5,28.0
47.58786511,-122.3808926,100.5,42.0
47.58786511,-122.3808926,95.5,39.0
47.5879397,-122.3808587,124.6,3.0
47.5879397,-122.3808587,119.6,7.0
47.5879397,-122.3808587,114.6,23.0
47.5879397,-122.3808587,109.6,22.0
47.58794577,-122.380482,87.2,2.0
47.58794577,-122.380482,82.2,47.0
47.58794577,-122.380482,77.2,42.0
47.58794577,-122.380482,72.2,49.0
47.53739591,-122.3899509,200.8,9.0
47.53739591,-122.3899509,195.8,14.0
47.53739591,-122.3899509,190.8,13.0
47.53739591,-122.3899509,185.8,26.0
47.53739591,-122.3899509,180.8,25.0
47.53739591,-122.3899509,175.8,34.0
47.53739591,-122.3899509,170.8,25.0
47.53739591,-122.3899509,165.8,45.0
47.53739591,-122.3899509,160.8,25.0
47.53739591,-122.3899509,155.8,23.0
47.53647357,-122.388829,283.5,12.0
47.53647357,-122.388829,279.0,14.0
47.53647357,-122.388829,276.0,20.0
47.53647357,-122.388829,273.5,13.0
47.53647357,-122.388829,270.5,6.0
47.53647357,-122.388829,268.5,6.0
47.53647357,-122.388829,266.0,7.0
47.53647357,-122.388829,263.5,5.0
47.53647357,-122.388829,261.0,17.0
47.53647357,-122.388829,258.5,26.0
47.53647357,-122.388829,256.0,37.0
47.53647357,-122.388829,253.5,21.0
47.53647357,-122.388829,251.0,22.0
47.53647357,-122.388829,248.5,28.0
47.53647357,-122.388829,246.0,30.0
47.53590955,-122.3892829,256.5,9.0
47.53590955,-122.3892829,251.5,5.0
47.53590955,-122.3892829,249.0,15.0
47.53590955,-122.3892829,246.5,9.0
47.53590955,-122.3892829,244.0,20.0
47.53590955,-122.3892829,241.5,17.0
47.53590955,-122.3892829,239.0,17.0
47.53590955,-122.3892829,234.0,40.0
47.53590955,-122.3892829,229.0,32.0
47.53590955,-122.3892829,224.0,47.0
47.53590955,-122.3892829,219.0,37.0
47.53690637,-122.3895327,229.8,12.0
47.53690637,-122.3895327,224.8,18.0
47.53690637,-122.3895327,222.3,12.0
47.53690637,-122.3895327,219.8,13.0
47.53690637,-122.3895327,217.3,16.0
47.53690637,-122.3895327,214.8,19.0
47.53690637,-122.3895327,212.3,17.0
47.53690637,-122.3895327,207.3,22.0
47.53690637,-122.3895327,202.3,22.0
47.53690637,-122.3895327,197.3,22.0
47.53690637,-122.3895327,192.3,34.0
47.53690637,-122.3895327,187.3,35.0
47.53690637,-122.3895327,182.3,21.0
47.53703788,-122.3898775,205.8,13.0
47.53703788,-122.3898775,200.8,26.0
47.53703788,-122.3898775,198.3,25.0
47.53703788,-122.3898775,195.8,26.0
47.53703788,-122.3898775,193.3,13.0
47.53703788,-122.3898775,190.8,14.0
47.53703788,-122.3898775,188.3,27.0
47.53703788,-122.3898775,185.8,15.0
47.53703788,-122.3898775,183.3,14.0
47.53703788,-122.3898775,180.8,21.0
47.53703788,-122.3898775,178.3,15.0
47.53703788,-122.3898775,175.8,13.0
47.53703788,-122.3898775,173.3,19.0
47.53703788,-122.3898775,170.8,20.0
47.53703788,-122.3898775,168.3,31.0
47.53703788,-122.3898775,165.8,83.0
47.53643482,-122.3880057,329.3,20.0
47.53643482,-122.3880057,319.3,53.0
47.53643482,-122.3880057,299.3,68.0
47.53643482,-122.3880057,284.3,71.0
47.5374917,-122.38861,260.5,18.0
47.5374917,-122.38861,255.0,45.0
47.5374917,-122.38861,250.0,38.0
47.5374917,-122.38861,245.0,26.0
47.5374917,-122.38861,239.5,41.0
47.5374917,-122.38861,234.0,59.0
47.5374917,-122.38861,229.5,55.0
47.53698815,-122.3887177,272.9,32.0
47.53698815,-122.3887177,267.9,40.0
47.53698815,-122.3887177,262.4,52.0
47.53698815,-122.3887177,257.4,61.0
47.53698815,-122.3887177,252.4,75.0
47.53698815,-122.3887177,247.4,59.0
47.53698815,-122.3887177,242.4,41.0
47.5367554,-122.3886973,283.3,19.0
47.5367554,-122.3886973,277.8,41.0
47.5367554,-122.3886973,272.8,78.0
47.5367554,-122.3886973,262.8,62.0
47.5367554,-122.3886973,257.8,60.0
47.5367554,-122.3886973,252.8,40.0
47.5367554,-122.3886973,247.8,46.0
47.53645968,-122.3886706,287.1,23.0
47.53645968,-122.3886706,271.6,56.0
47.53645968,-122.3886706,266.6,48.0
47.53645968,-122.3886706,266.6,26.0
47.53645968,-122.3886706,261.6,44.0
47.53645968,-122.3886706,256.6,49.0
47.53645968,-122.3886706,251.6,50.0
47.53645968,-122.3886706,241.6,44.0
47.53645968,-122.3886706,236.6,43.0
47.53645968,-122.3886706,231.6,72.0
47.53614426,-122.3886757,295.2,18.0
47.53614426,-122.3886757,289.7,20.0
47.53614426,-122.3886757,284.7,20.0
47.53614426,-122.3886757,279.7,29.0
47.53614426,-122.3886757,274.7,32.0
47.53614426,-122.3886757,269.7,30.0
47.53614426,-122.3886757,264.7,48.0
47.53552059,-122.3885807,317.8,25.0
47.53552059,-122.3885807,312.3,28.0
47.53552059,-122.3885807,307.3,28.0
47.53552059,-122.3885807,302.3,46.0
47.53552059,-122.3885807,287.3,87.0
47.53552059,-122.3885807,282.3,86.0
47.53552059,-122.3885807,276.3,71.0
47.53552059,-122.3885807,276.3,56.0
47.53695703,-122.3892835,241.5,10.0
47.53695703,-122.3892835,236.5,11.0
47.53695703,-122.3892835,231.0,22.0
47.53695703,-122.3892835,226.0,28.0
47.53695703,-122.3892835,221.0,32.0
47.53695703,-122.3892835,216.0,30.0
47.53695703,-122.3892835,211.0,25.0
47.53695703,-122.3892835,206.0,25.0
47.53695703,-122.3892835,201.0,26.0
47.53695703,-122.3892835,196.0,32.0
47.53695703,-122.3892835,191.0,48.0
47.53695703,-122.3892835,186.0,41.0
47.53628906,-122.3892153,247.2,11.0
47.53628906,-122.3892153,242.2,9.0
47.53628906,-122.3892153,237.2,28.0
47.53628906,-122.3892153,232.2,26.0
47.53628906,-122.3892153,227.2,29.0
47.53628906,-122.3892153,222.2,57.0
47.53628906,-122.3892153,217.2,34.0
47.53628906,-122.3892153,212.2,19.0
47.53628906,-122.3892153,207.2,61.0
47.53628906,-122.3892153,202.2,44.0
47.53628906,-122.3892153,197.2,36.0
47.53628906,-122.3892153,192.2,40.0
47.53590862,-122.3895096,236.3,10.0
47.53590862,-122.3895096,231.3,15.0
47.53590862,-122.3895096,226.3,28.0
47.53590862,-122.3895096,221.3,30.0
47.53590862,-122.3895096,216.3,18.0
47.53590862,-122.3895096,211.3,29.0
47.53590862,-122.3895096,206.3,18.0
47.53590862,-122.3895096,201.3,35.0
47.53590862,-122.3895096,196.3,41.0
47.53590862,-122.3895096,191.3,23.0
47.53590862,-122.3895096,186.3,20.0
47.53590862,-122.3895096,181.3,28.0
47.50777888,-122.390073,138.1,83.0
47.50637957,-122.3892788,97.2,49.0
47.50637957,-122.3892788,94.2,46.0
47.50637957,-122.3892788,85.7,70.0
47.5056725,-122.3892538,12.8,7.0
47.5056725,-122.3892538,10.3,24.0
47.5056725,-122.3892538,7.300000000000001,19.0
47.50571018,-122.3889598,63.5,8.0
47.50571018,-122.3889598,58.5,17.0
47.50571018,-122.3889598,53.5,14.0
47.50571018,-122.3889598,48.5,24.0
47.50571018,-122.3889598,43.5,48.0
47.50571018,-122.3889598,38.5,44.0
47.57705326,-122.4185709,9.7,38.0
47.57705326,-122.4185709,-0.3000000000000007,31.0
47.57705326,-122.4185709,-5.300000000000001,21.0
47.57705326,-122.4185709,-10.3,29.0
47.57705326,-122.4185709,-15.3,33.0
47.57705326,-122.4185709,-20.3,40.0
47.57705326,-122.4185709,-25.3,45.0
47.57705326,-122.4185709,-30.3,39.0
47.57705326,-122.4185709,-35.3,67.0
47.57705326,-122.4185709,-40.3,57.0
47.57827206,-122.4114824,15.2,14.0
47.57827206,-122.4114824,10.2,86.0
47.57837234,-122.4117211,16.3,17.0
47.57837234,-122.4117211,11.3,67.0
47.57837234,-122.4117211,6.300000000000001,68.0
47.57868608,-122.4116512,16.4,23.0
47.57868608,-122.4116512,11.4,54.0
47.57868608,-122.4116512,6.399999999999999,50.0
47.58443232,-122.3993094,24.5,27.0
47.58443232,-122.3993094,21.5,8.0
47.58443232,-122.3993094,15.5,48.0
47.58443232,-122.3993094,10.5,46.0
47.58443232,-122.3993094,6.5,206.0
47.58443232,-122.3993094,2.5,166.0
47.58443232,-122.3993094,-9.5,163.0
47.58443232,-122.3993094,-18.5,200.0
47.58443232,-122.3993094,-25.5,72.0
47.58443232,-122.3993094,-29.5,62.0
47.58443232,-122.3993094,-34.5,126.0
47.58443232,-122.3993094,-39.5,183.0
47.58454046,-122.3995726,15.5,7.0
47.58454046,-122.3995726,12.5,12.0
47.58454046,-122.3995726,7.5,70.0
47.58454046,-122.3995726,3.5,16.0
47.58454046,-122.3995726,-1.0,150.0
47.58454046,-122.3995726,-6.5,120.0
47.58454046,-122.3995726,-11.5,155.0
47.58430616,-122.3991428,33.2,41.0
47.58430616,-122.3991428,31.200000000000003,40.0
47.58430616,-122.3991428,28.200000000000003,33.0
47.58430616,-122.3991428,26.200000000000003,30.0
47.58430616,-122.3991428,22.700000000000003,40.0
47.58430616,-122.3991428,20.200000000000003,27.0
47.58430616,-122.3991428,18.200000000000003,25.0
47.58430616,-122.3991428,13.200000000000005,19.0
47.58430616,-122.3991428,11.200000000000005,23.0
47.58430616,-122.3991428,8.200000000000003,24.0
47.58430616,-122.3991428,6.200000000000003,24.0
47.58430616,-122.3991428,4.200000000000003,18.0
47.58430616,-122.3991428,1.2000000000000028,20.0
47.58430616,-122.3991428,-3.799999999999997,46.0
47.58430616,-122.3991428,-11.799999999999995,51.0
47.58430616,-122.3991428,-14.799999999999995,135.0
47.58430616,-122.3991428,-18.799999999999997,200.0
47.58430616,-122.3991428,-29.799999999999997,206.0
47.58426469,-122.3989954,52.5,30.0
47.58426469,-122.3989954,50.5,30.0
47.58426469,-122.3989954,48.0,14.0
47.58426469,-122.3989954,45.5,20.0
47.58426469,-122.3989954,42.5,20.0
47.58426469,-122.3989954,40.5,35.0
47.58426469,-122.3989954,37.5,34.0
47.58426469,-122.3989954,35.5,29.0
47.58426469,-122.3989954,32.5,16.0
47.58426469,-122.3989954,30.5,15.0
47.58426469,-122.3989954,27.5,12.0
47.58426469,-122.3989954,25.5,15.0
47.58426469,-122.3989954,23.5,11.0
47.58426469,-122.3989954,20.5,30.0
47.58426469,-122.3989954,17.5,38.0
47.58426469,-122.3989954,15.5,39.0
47.58985992,-122.3931754,14.3,11.0
47.58985992,-122.3931754,9.3,12.0
47.58985992,-122.3931754,4.300000000000001,8.0
47.58985992,-122.3931754,-1.1999999999999993,71.0
47.58985992,-122.3931754,-5.699999999999999,64.0
47.58985992,-122.3931754,-10.7,77.0
47.58985992,-122.3931754,-20.7,80.0
47.58985992,-122.3931754,-30.7,95.0
47.5896496,-122.3932936,13.2,3.0
47.5896496,-122.3932936,8.2,18.0
47.5896496,-122.3932936,3.1999999999999993,83.0
47.5896496,-122.3932936,-1.8000000000000007,80.0
47.5896496,-122.3932936,-6.800000000000001,78.0
47.5896496,-122.3932936,-11.8,80.0
47.59004243,-122.3930806,14.6,19.0
47.59004243,-122.3930806,9.6,14.0
47.59004243,-122.3930806,4.600000000000001,33.0
47.59004243,-122.3930806,-0.3999999999999986,63.0
47.59004243,-122.3930806,-5.399999999999999,65.0
47.59004243,-122.3930806,-10.4,63.0
47.59032356,-122.392823,15.0,10.0
47.59032356,-122.392823,12.5,10.0
47.59032356,-122.392823,7.5,19.0
47.59032356,-122.392823,2.5,29.0
47.59032356,-122.392823,-2.5,50.0
47.59032356,-122.392823,-7.5,50.0
47.59032356,-122.392823,-12.5,50.0
47.59028447,-122.3928662,12.8,10.0
47.59028447,-122.3928662,7.800000000000001,9.0
47.59028447,-122.3928662,2.8000000000000007,48.0
47.59028447,-122.3928662,-2.1999999999999993,50.0
47.59028447,-122.3928662,-7.199999999999999,50.0
47.59090921,-122.3920493,19.9,5.0
47.59090921,-122.3920493,14.9,6.0
47.59090921,-122.3920493,9.9,42.0
47.59071181,-122.3922166,6.199999999999999,28.0
47.59071181,-122.3922166,1.1999999999999993,36.0
47.59071181,-122.3922166,-3.8000000000000007,37.0
47.59078558,-122.3924017,10.7,1.0
47.59078558,-122.3924017,5.699999999999999,4.0
47.59078558,-122.3924017,0.6999999999999993,44.0
47.59078558,-122.3924017,-4.300000000000001,59.0
47.59078558,-122.3924017,-9.3,54.0
47.59078558,-122.3924017,-14.3,40.0
47.59078558,-122.3924017,-19.3,78.0
47.59109425,-122.392137,11.4,6.0
47.59109425,-122.392137,6.399999999999999,7.0
47.59109425,-122.392137,1.3999999999999986,8.0
47.59109425,-122.392137,-3.6000000000000014,43.0
47.59109425,-122.392137,-8.600000000000001,34.0
47.59109425,-122.392137,-18.6,49.0
47.59200859,-122.3910466,11.2,13.0
47.59200859,-122.3910466,6.199999999999999,5.0
47.59200859,-122.3910466,1.1999999999999993,11.0
47.59200859,-122.3910466,-3.8000000000000007,66.0
47.59200859,-122.3910466,-8.8,43.0
47.59200581,-122.391387,13.4,8.0
47.59200581,-122.391387,8.399999999999999,4.0
47.59200581,-122.391387,3.3999999999999986,14.0
47.59200581,-122.391387,-1.6000000000000014,52.0
47.59200581,-122.391387,-5.600000000000001,64.0
47.59289763,-122.3903323,17.6,4.0
47.59289763,-122.3903323,12.6,4.0
47.59289763,-122.3903323,7.600000000000001,12.0
47.59289763,-122.3903323,2.6000000000000014,39.0
