Latitude,Longitude,Midpoint Elevation (ft),Lithology
47.59071181,-122.3922166,6.449999999999999,Sand
47.59071181,-122.3922166,-1.0500000000000007,Silt
47.59078558,-122.3924017,11.7,Silty sand
47.59078558,-122.3924017,4.699999999999999,Sand
47.59078558,-122.3924017,-7.300000000000001,Silt
47.59078558,-122.3924017,-18.05,Silty sand
47.59109425,-122.392137,12.399999999999999,Silty sand
47.59109425,-122.392137,-0.10000000000000142,Sand
47.59109425,-122.392137,-16.1,Silt
47.59200859,-122.3910466,8.2,Sandy silt
47.59200859,-122.3910466,-1.3000000000000007,Sand
47.59200859,-122.3910466,-6.550000000000001,Silt
47.59200581,-122.391387,11.399999999999999,Sand
47.59200581,-122.391387,3.3999999999999986,Sand
47.59200581,-122.391387,-4.350000000000001,Silt
47.59289763,-122.3903323,15.100000000000001,Silty sand
47.59289763,-122.3903323,7.1000000000000005,Sand
47.59289763,-122.3903323,-2.3999999999999986,Sandy silt
47.59297636,-122.3905499,8.45,Sand
47.59297636,-122.3905499,-6.050000000000001,Silt
47.59327769,-122.3898917,10.600000000000001,Sand
47.59327769,-122.3898917,-1.6499999999999986,Silt
47.56646558,-122.4065705,101.949999905,Sand
47.56643913,-122.4066789,96.45,Gravelly sand
47.56643913,-122.4066789,94.2,Silty sand
47.56643913,-122.4066789,91.9999999525,Silty sand
47.56643913,-122.4066789,89.2499999525,Sandy silt
47.56634883,-122.4066676,96.85,Silty sand
47.56634883,-122.4066676,94.6,Sand
47.56634883,-122.4066676,90.35,Sandy silt
47.56637013,-122.4065387,105.25,Silty sand
47.56637013,-122.4065387,100.5,Sand
47.56800037,-122.4069535,108.5499999985,Fill
47.56800037,-122.4069535,102.65,Sandy silt
47.56800037,-122.4069535,92.4,Clay
47.56797321,-122.4072726,86.35,Fill
47.56797321,-122.4072726,79.1,Silt
47.56797321,-122.4072726,74.6,Silt
47.56797321,-122.4072726,70.20000037999999,Silty sand
47.57998562,-122.4005979,191.54999999950002,Sand
47.57998562,-122.4005979,183.1,Sand
47.57998562,-122.4005979,173.85,Sand
47.58002409,-122.4007613,177.65,Sand
47.58002409,-122.4007613,174.15,Sand
47.58002409,-122.4007613,167.65,Sand
47.58002409,-122.4007613,161.65,Sandy silt
47.50984719,-122.3917165,87.45,Silt
47.50984719,-122.3917165,76.7,Silt
47.5099605,-122.3925056,41.7,Sandy silt
47.5098965,-122.3929,23.35,Sandy silt
47.5098965,-122.3929,10.350000000000001,Sand
47.5016957,-122.3813398,231.65,Fill
47.5016957,-122.3813398,230.4,Fill
47.5016957,-122.3813398,228.65,Silty sand
47.50179645,-122.3813838,232.3,Silty sand
47.50179645,-122.3813838,229.3499999525,Sand
47.50168245,-122.381311,229.9999999525,Silty sand
47.50167671,-122.3813269,229.75,Silty sand
47.50654116,-122.387601,329.55,Fill
47.50654116,-122.387601,324.3,Sand
47.50661991,-122.3876483,328.3,Silty sand
47.50659961,-122.3877164,330.7,Fill
47.50659961,-122.3877164,326.7,Silty sand
47.50874855,-122.3916573,24.3,Sand
47.54907408,-122.3967272,114.15,Clayey silt
47.54907408,-122.3967272,111.15,Silty sand
47.54907408,-122.3967272,103.15,Clayey silt
47.58788468,-122.3813796,139.9999999985,Sandy clay
47.5399187,-122.3938305,125.25,Sand
47.5399187,-122.3938305,119.5,Silty clay
47.5399187,-122.3938305,114.0,Sand
47.5399187,-122.3938305,94.85000038,Silty gravel
47.53974743,-122.3937394,134.05,Topsoil / vegetation
47.53974743,-122.3937394,127.55000000000001,Silty clay
47.53974743,-122.3937394,121.55,Sand
47.53974743,-122.3937394,118.05,Silty gravel
47.56864244,-122.4074302,100.0,Sand
47.56864244,-122.4074302,91.0,Silty clay
47.56864244,-122.4074302,79.5,Sand
47.56872704,-122.4072874,121.1,Topsoil / vegetation
47.56872704,-122.4072874,112.85,Sand
47.56872704,-122.4072874,101.6,Sand
47.56872704,-122.4072874,94.1,Silty clay
47.58288184,-122.3997203,83.7,Clayey silt
47.58294088,-122.3997994,68.45,Sand
47.58827888,-122.3802303,15.2,Silt
47.58827888,-122.3802303,11.2,Clayey silt
47.58827888,-122.3802303,-3.5000002850000014,Sand
47.58827888,-122.3802303,-17.350000190000003,Sand
47.58831046,-122.3801422,12.95,Sand
47.58831046,-122.3801422,8.45,Sand
47.58831046,-122.3801422,2.6999999999999993,Sand
47.58831046,-122.3801422,-10.8,Sand
47.58906654,-122.381547,21.349999905,Clayey silt
47.58906654,-122.381547,13.099999905,Silty sand
47.58827307,-122.3804206,26.8,Sandy silt
47.58827307,-122.3804206,11.05,Silty sand
47.58834719,-122.3805853,26.0,Silt
47.58834719,-122.3805853,15.25,Sand
47.59112493,-122.3897385,242.9,Sand
47.59112493,-122.3897385,232.9,Silty sand
47.59112493,-122.3897385,222.9,Clayey silt
47.59112493,-122.3897385,207.9,Silty clay
47.54788199,-122.3286073,14.850000000000001,Fill
47.54788199,-122.3286073,9.850000000000001,Sand
47.54788199,-122.3286073,3.8500000000000014,Silty sand
47.54788199,-122.3286073,-7.1499999999999995,Sand
47.54788199,-122.3286073,-16.15,Sandy silt
47.54788199,-122.3286073,-39.4,Sand
47.54789795,-122.3291627,14.499999988,Fill
47.54789795,-122.3291627,9.3,Sand
47.54789795,-122.3291627,3.8000000000000007,Silty sand
47.54789795,-122.3291627,-12.84999962,Sand
47.54789795,-122.3291627,-31.099999620000002,Silty sand
47.54789795,-122.3291627,-36.09999962,Silt
47.54789795,-122.3291627,-42.000001145,Sand
47.54789795,-122.3291627,-45.650000765,Silty sand
47.54700756,-122.3285895,11.9000000835,Silty sand
47.54700756,-122.3285895,7.7000000955,Sand
47.54700756,-122.3285895,3.5500000000000007,Silty sand
47.54700756,-122.3285895,-19.950000000000003,Sand
47.54700756,-122.3285895,-43.2,Silty sand
47.54700756,-122.3285895,-54.7,Sand
47.56349946,-122.330779,14.8,Fill
47.56349946,-122.330779,8.55,Silty sand
47.56349946,-122.330779,2.5500000000000007,Sandy silt
47.56349946,-122.330779,-10.7,Sand
47.56287975,-122.3300812,14.65,Fill
47.56287975,-122.3300812,8.15,Sand
47.56287975,-122.3300812,-0.09999999999999964,Sandy silt
47.56287975,-122.3300812,-13.100000000000001,Silty sand
47.62222176,-122.3581921,82.3,Sand
47.62252278,-122.3584013,89.25,Silty sand
47.62252278,-122.3584013,80.0,Silty clay
47.62252278,-122.3584013,70.5,Sand
47.6223137,-122.3586171,83.55,Silty sand
47.6223137,-122.3586171,79.8,Silty clay
47.6223137,-122.3586171,69.8,Silty sand
47.62376879,-122.3581568,112.0,Clay
47.62376879,-122.3581568,106.5,Silt
47.62376879,-122.3581568,100.0,Clay
47.60286991,-122.3352684,11.3,Fill
47.60286991,-122.3352684,0.5500000000000007,Sand
47.60286991,-122.3352684,-13.7,Sand
47.60286991,-122.3352684,-32.7,Sandy silt
47.60286991,-122.3352684,-37.7,Sand
47.60265329,-122.3345717,24.0,Fill
47.60265329,-122.3345717,7.75,Sand
47.60265329,-122.3345717,-9.75,Silty sand
47.60265329,-122.3345717,-23.0,Sand
47.60250224,-122.3349354,10.0,Fill
47.60250224,-122.3349354,-0.25,Silty sand
47.60250224,-122.3349354,-11.25,Sand
47.60250224,-122.3349354,-30.75,Sand
47.60250224,-122.3349354,-39.5,Sand
47.59187009,-122.3346792,13.25,Fill
47.59187009,-122.3346792,-2.25,Sand
47.59187009,-122.3346792,-26.5,Silt
47.59187009,-122.3346792,-46.75,Sand
47.59182904,-122.3350223,13.0,Fill
47.59182904,-122.3350223,3.0,Sand
47.59182904,-122.3350223,-9.75,Sand
47.59182904,-122.3350223,-32.5,Silt
47.59182904,-122.3350223,-52.0,Gravel
47.59182904,-122.3350223,-59.75,Gravel
47.61058375,-122.342877,121.55,Fill
47.61058375,-122.342877,112.55,Silty clay
47.61058375,-122.342877,107.3,Sand
47.61054522,-122.3425392,112.95,Silty clay
47.61149283,-122.3429571,146.1,Fill
47.61149283,-122.3429571,141.94999990449998,Sandy silt
47.61149283,-122.3429571,136.19999990449998,Clay
47.61149283,-122.3429571,130.35,Silt
47.61149283,-122.3429571,123.6,Silt
47.61149283,-122.3429571,109.35,Clay
47.61171774,-122.342085,163.5,Fill
47.61171774,-122.342085,157.75,Fill
47.61171774,-122.342085,146.0,Clay
47.61171774,-122.342085,121.200000765,Clay
47.61186768,-122.3423132,161.6,Fill
47.61186768,-122.3423132,156.6,Fill
47.61186768,-122.3423132,152.1,Clayey silt
47.61186768,-122.3423132,147.1,Silty clay
47.61186768,-122.3423132,134.1,Silty clay
47.61186768,-122.3423132,119.6,Silt
47.61127865,-122.3426294,148.95,Fill
47.61127865,-122.3426294,138.95,Clayey silt
47.61127865,-122.3426294,126.69999999999999,Clayey silt
47.61127865,-122.3426294,110.95,Clayey silt
47.61413783,-122.3471807,111.3,Silty sand
47.61413783,-122.3471807,103.8,Silty sand
47.61413783,-122.3471807,98.8,Sandy silt
47.61413783,-122.3471807,83.8,Silty clay
47.61413783,-122.3471807,77.8,Silty sand
47.61413783,-122.3471807,70.8,Sand
47.61410689,-122.3474026,112.6,Silty sand
47.61410689,-122.3474026,107.6,Clayey silt
47.61410689,-122.3474026,101.85,Silt
47.61410689,-122.3474026,95.6,Clayey silt
47.61410689,-122.3474026,88.85,Sandy silt
47.61410689,-122.3474026,82.1,Silty clay
47.61427211,-122.3471853,113.9,Silty sand
47.61427211,-122.3471853,108.9,Silty clay
47.61427211,-122.3471853,99.9,Silt
47.61427211,-122.3471853,78.9,Silty clay
47.61557779,-122.3511316,76.8,Silty sand
47.61557779,-122.3511316,66.05,Silty sand
47.577898,-122.3349525,16.2,Fill
47.577898,-122.3349525,13.95,Fill
47.577898,-122.3349525,9.7,Sand
47.577898,-122.3349525,-8.8,Silty sand
47.57789207,-122.3346322,16.950000006000003,Silty sand
47.57789207,-122.3346322,14.200000006000002,Fill
47.57789207,-122.3346322,-6.699999999999999,Sand
47.5784187,-122.3349704,15.05,Fill
47.5784187,-122.3349704,-5.699999999999999,Sand
47.57829907,-122.3347313,16.6,Fill
47.57829907,-122.3347313,12.35,Fill
47.57829907,-122.3347313,-7.3999999999999995,Sand
47.5784215,-122.334618,13.149999999999999,Silty sand
47.5784215,-122.334618,-7.6000000000000005,Sand
47.61716005,-122.3525045,90.1,Sandy silt
47.61716005,-122.3525045,82.35,Silty sand
47.61716005,-122.3525045,75.35,Sandy silt
47.61770339,-122.3535129,84.95,Sand
47.61753234,-122.3527162,94.40000019,Silt
47.61753234,-122.3527162,91.05000028500001,Silty sand
47.61753234,-122.3527162,79.54999981,Silty sand
47.61753234,-122.3527162,66.649999235,Sandy silt
47.61753234,-122.3527162,62.849999999999994,Silty sand
47.61753234,-122.3527162,57.80000076499999,Silty sand
47.6170953,-122.3536459,72.45,Fill
47.6170953,-122.3536459,66.7,Silty sand
47.61707044,-122.3533125,80.7,Silty sand
47.61707044,-122.3533125,74.2,Silty sand
47.61785033,-122.3554808,61.0,Fill
47.61785033,-122.3554808,55.0,Silty sand
47.61785033,-122.3554808,37.0,Silt
47.61808553,-122.3553471,60.2,Gravelly sand
47.61808553,-122.3553471,50.2,Silty clay
47.57198965,-122.3347332,15.899999999999999,Fill
47.57198965,-122.3347332,9.899999999999999,Fill
47.57198965,-122.3347332,-0.6000000000000014,Silty sand
47.57198965,-122.3347332,-14.600000000000001,Sand
47.57217339,-122.3350798,15.800000024,Clayey silt
47.57217339,-122.3350798,11.800000024,Sandy gravel
47.57217339,-122.3350798,2.149999809999999,Silty sand
47.57217339,-122.3350798,-9.850000190000001,Sand
47.58850645,-122.3334084,13.149999999999999,Fill
47.58850645,-122.3334084,-1.3499999999999996,Silty sand
47.58850645,-122.3334084,-20.1,Sand
47.58850645,-122.3334084,-29.6,Silty sand
47.58850645,-122.3334084,-40.1,Sandy silt
47.58850645,-122.3334084,-53.1,Silty sand
47.58850645,-122.3334084,-63.849999999999994,Sandy silt
47.58868949,-122.333974,11.2,Silt
47.58868949,-122.333974,5.949999999999999,Sand
47.58868949,-122.333974,-0.8000000000000007,Silt
47.58868949,-122.333974,-8.8,Silty sand
47.58868949,-122.333974,-14.8,Sand
47.58868949,-122.333974,-23.05,Silt
47.58868949,-122.333974,-30.549999999999997,Silty sand
47.58868949,-122.333974,-51.05,Sandy silt
47.60995927,-122.3416188,129.1,Fill
47.60995927,-122.3416188,119.6,Sand
47.60974589,-122.3415871,114.4,Fill
47.60974589,-122.3415871,98.9,Sandy silt
47.60974589,-122.3415871,91.9,Clayey silt
47.61046936,-122.3409187,139.4,Clayey silt
47.61046936,-122.3409187,119.65,Clayey silt
47.54992352,-122.3346189,16.725,Asphalt / concrete
47.54992352,-122.3346189,12.225000000000001,Fill
47.54992352,-122.3346189,-16.4,Sand
47.55022256,-122.3346089,11.749999993999998,Fill
47.55022256,-122.3346089,-0.10000000000000142,Sand
47.55015418,-122.3347726,13.799999999499999,Fill
47.55040573,-122.3349919,13.6499999985,Fill
47.55044633,-122.3346773,13.999999994,Fill
47.53792093,-122.3325666,14.050000006000001,Fill
47.53792093,-122.3325666,9.149999999999999,Fill
47.53792093,-122.3325666,-0.6000000000000014,Silty sand
47.53792093,-122.3325666,-19.85,Sand
47.53740831,-122.332383,13.250000006,Fill
47.53740831,-122.332383,4.3500000000000005,Sand
47.53740831,-122.332383,-16.9,Sand
47.53359332,-122.3367828,18.65,Silty sand
47.53359332,-122.3367828,12.15,Sand
47.53359332,-122.3367828,8.399999999999999,Sand
47.53359332,-122.3367828,1.8999999999999986,Sand
47.53359332,-122.3367828,-10.100000000000001,Sand
47.53359332,-122.3367828,-21.6,Silty sand
47.53379421,-122.3369112,14.2,Sand
47.53379421,-122.3369112,9.7,Sand
47.53379421,-122.3369112,3.6999999999999993,Sandy silt
47.53379421,-122.3369112,-0.5500000000000007,Sand
47.53379421,-122.3369112,-10.05,Sand
47.53379421,-122.3369112,-24.3,Sand
47.53406902,-122.3373944,15.45,Fill
47.53406902,-122.3373944,10.95,Fill
47.53364422,-122.337728,14.7000000475,Sand
47.53364422,-122.337728,11.7000000475,Sand
47.62030378,-122.347228,110.0,Silty sand
47.60278859,-122.3285761,114.65,Silty sand
47.60278859,-122.3285761,102.4,Clayey sand
47.60278859,-122.3285761,88.15,Silty sand
47.60231032,-122.3281259,102.3,Silty sand
47.60231032,-122.3281259,94.05,Sand
47.60231032,-122.3281259,74.8,Clayey silt
47.60266809,-122.3289166,100.45,Fill
47.60266809,-122.3289166,88.45,Silty sand
47.60266809,-122.3289166,74.2,Clayey silt
47.60217064,-122.3284658,98.549999994,Fill
47.60217064,-122.3284658,89.45,Silty sand
47.60217064,-122.3284658,81.7,Sand
47.60217064,-122.3284658,72.95,Silty sand
47.62438905,-122.3448184,54.3,Fill
47.62438905,-122.3448184,46.8,Fill
47.62438905,-122.3448184,41.3,Sand
47.62438905,-122.3448184,36.3,Sand
47.62438905,-122.3448184,28.799999999999997,Silty sand
47.62438905,-122.3448184,20.400000379999998,Silty sand
47.62393681,-122.3448068,73.8499999995,Sand
47.62393681,-122.3448068,68.65,Fill
47.62393681,-122.3448068,60.900000000000006,Fill
47.62393681,-122.3448068,51.650000000000006,Sandy silt
47.62393681,-122.3448068,42.00000038,Gravelly sand
47.62393761,-122.3444094,50.9,Fill
47.62393761,-122.3444094,46.15,Fill
47.62393761,-122.3444094,37.15,Silty sand
47.62393761,-122.3444094,26.15,Clayey silt
47.60381602,-122.3284532,159.05,Fill
47.60381602,-122.3284532,141.55,Gravelly sand
47.60381602,-122.3284532,124.05000000000001,Clayey silt
47.60373365,-122.3279355,172.75,Fill
47.60373365,-122.3279355,158.5,Silty sand
47.60373365,-122.3279355,139.25,Clayey silt
47.60350383,-122.3279033,178.1,Fill
47.60350383,-122.3279033,174.6,Gravelly sand
47.60350383,-122.3279033,157.1,Clayey silt
47.6034427,-122.3277796,175.65,Gravelly sand
47.6034427,-122.3277796,157.4,Clayey silt
47.60337739,-122.3279233,141.6,Clayey silt
47.61019392,-122.3345594,130.5,Sandy silt
47.52850885,-122.3237417,15.399999999999999,Silt
47.52850885,-122.3237417,-1.6000000000000005,Sand
47.52838998,-122.3245028,16.2,Sand
47.52838998,-122.3245028,1.4499996439999991,Sand
47.52838998,-122.3245028,-16.65000038,Silty sand
47.52821684,-122.324003,15.7,Silt
47.52821684,-122.324003,-1.3000000000000007,Sand
47.52849898,-122.3231462,14.399999999999999,Silt
47.52849898,-122.3231462,4.8999999999999995,Sand
47.56997873,-122.3244943,14.05,Fill
47.56997873,-122.3244943,8.8,Peat
47.56997873,-122.3244943,4.550000000000001,Clayey silt
47.56997873,-122.3244943,-10.7,Silty sand
47.57061198,-122.3245038,11.8,Fill
47.57061198,-122.3245038,1.8000000000000007,Clayey silt
47.57061198,-122.3245038,-11.7,Silty sand
47.61418062,-122.3396154,118.8,Fill
47.61418062,-122.3396154,110.3,Silt
47.61418062,-122.3396154,102.8,Sand
47.61418062,-122.3396154,86.8,Silt
47.6143097,-122.3392549,99.0,Sand
47.6143097,-122.3392549,79.5,Sandy silt
47.61428914,-122.3386459,103.8,Sand
47.61428914,-122.3386459,99.3,Silt
47.61428914,-122.3386459,90.3,Sand
47.61428914,-122.3386459,70.3,Silt
47.61415472,-122.3388237,110.0,Fill
47.61415472,-122.3388237,105.0,Silt
47.61415472,-122.3388237,100.0,Silty sand
47.61415472,-122.3388237,90.5,Silt
47.61451385,-122.338828,96.5,Sand
47.61451385,-122.338828,82.0,Sandy silt
47.61442107,-122.340017,112.15,Silty clay
47.61442107,-122.340017,102.65,Sand
47.61442107,-122.340017,99.4,Silty clay
47.61461126,-122.3397803,110.8,Silty clay
47.61461126,-122.3397803,104.3,Sand
47.61461126,-122.3397803,99.3,Silty clay
47.5448153,-122.3288506,12.05,Fill
47.5448153,-122.3288506,6.050000000000001,Silt
47.5448153,-122.3288506,-6.199999999999999,Sand
47.5448153,-122.3288506,-17.2,Sand
47.54493721,-122.3285956,9.0,Fill
47.54493721,-122.3285956,4.0,Fill
47.54493721,-122.3285956,-1.0,Sand
47.54493721,-122.3285956,-10.5,Sand
47.54493721,-122.3285956,-21.5,Silty sand
47.53112603,-122.3421274,286.7,Silt
47.53112603,-122.3421274,282.45,Silt
47.53130971,-122.3421297,276.6,Silt
47.53130971,-122.3421297,262.35,Silt
47.53130971,-122.3421297,253.1,Silt
47.53098078,-122.3421224,286.95,Silt
47.53098078,-122.3421224,269.7,Silt
47.53098078,-122.3421224,253.2,Silt
47.52873256,-122.3407169,282.95,Silt
47.52873256,-122.3407169,272.95,Sand
47.52873256,-122.3407169,266.2,Sandy silt
47.52873256,-122.3407169,258.95,Silty sand
47.52873256,-122.3407169,250.7,Silt
47.52969318,-122.3404868,247.4,Silty sand
47.52969318,-122.3404868,242.4,Sandy silt
47.52969318,-122.3404868,227.15,Silty sand
47.52969318,-122.3404868,211.4,Sandy silt
47.52888985,-122.3418681,313.2,Silt
47.52888985,-122.3418681,293.7,Clayey silt
47.52877282,-122.3280665,16.4,Fill
47.52877282,-122.3280665,1.8999999999999995,Sand
47.52876181,-122.3271957,17.35,Fill
47.52876181,-122.3271957,9.24999962,Sand
47.52876181,-122.3271957,3.3500000000000014,Clayey silt
47.52876181,-122.3271957,-0.5499996199999977,Sand
47.6093177,-122.3294204,237.149999994,Fill
47.6093177,-122.3294204,234.3,Silty sand
47.6093177,-122.3294204,226.55,Silty sand
47.6093177,-122.3294204,212.3,Sand
47.6093177,-122.3294204,201.3,Clayey silt
47.6093177,-122.3294204,196.8,Sand
47.6093177,-122.3294204,192.8,Clayey silt
47.6093177,-122.3294204,174.05,Silty clay
47.60927327,-122.3291066,240.85,Silty sand
47.60927327,-122.3291066,230.6,Sandy gravel
47.60927327,-122.3291066,218.6,Sand
47.60927327,-122.3291066,189.85,Silty clay
47.60940207,-122.3291111,238.7,Silty sand
47.60940207,-122.3291111,219.7,Sand
47.60940207,-122.3291111,208.2,Clayey silt
47.60924261,-122.3289637,240.85,Silty sand
47.60924261,-122.3289637,226.85,Sand
47.60922758,-122.329397,235.6000000475,Clayey sand
47.60922758,-122.329397,233.0500000955,Silty sand
47.60922758,-122.329397,228.3000000955,Silty sand
47.60922758,-122.329397,223.4,Silty sand
47.60922758,-122.329397,212.9,Sand
47.60922758,-122.329397,201.15,Silty clay
47.6053243,-122.3270413,232.6,Silty sand
47.6053243,-122.3270413,222.85,Gravel
47.6053243,-122.3270413,194.6,Silty clay
47.6053243,-122.3270413,163.6,Silty sand
47.6053243,-122.3270413,151.1,Sand
47.6053243,-122.3270413,141.6,Sandy silt
47.53670608,-122.342826,258.80000009549997,Sand
47.54915008,-122.3259048,16.4,Sandy silt
47.54915008,-122.3259048,10.899999999999999,Silty sand
47.54915008,-122.3259048,-6.600000000000001,Sand
47.54915008,-122.3259048,-24.1,Sandy silt
47.54915008,-122.3259048,-30.6,Silty sand
47.55259441,-122.3281571,16.5,Fill
47.55259441,-122.3281571,13.5,Sand
47.55259441,-122.3281571,4.25,Sand
47.55259441,-122.3281571,-21.0,Sand
47.55259441,-122.3281571,-41.75,Silty sand
47.55259441,-122.3281571,-46.5,Sand
47.55259441,-122.3281571,-51.25,Silty sand
47.55259441,-122.3281571,-62.25,Sand
47.55259441,-122.3281571,-76.0,Sand
47.55203005,-122.3270766,18.1,Fill
47.55203005,-122.3270766,14.100000000000001,Fill
47.55203005,-122.3270766,-1.9000000000000004,Sand
47.55203005,-122.3270766,-26.9,Sand
47.55203005,-122.3270766,-39.9,Sandy silt
47.55203005,-122.3270766,-44.4,Silty sand
47.55203005,-122.3270766,-51.9,Sand
47.55204547,-122.328191,15.25,Fill
47.55204547,-122.328191,2.0,Sand
47.55204547,-122.328191,-23.0,Sand
47.55204547,-122.328191,-47.75,Sand
47.55251067,-122.3270283,15.95,Fill
47.55251067,-122.3270283,2.9499999999999993,Sand
47.55251067,-122.3270283,-19.799999999999997,Silty sand
47.55251067,-122.3270283,-37.8,Sand
47.55251067,-122.3270283,-51.8,Sand
47.568289,-122.3280343,13.2,Fill
47.568289,-122.3280343,7.199999999999999,Sand
47.568289,-122.3280343,3.4499999999999993,Clay
