Borehole ID,Latitude,Longitude,Elevation (ft),In-situ Test #,Test Elevation (ft),SPTN,Layer #,Layer Top Elevation (ft),Layer Bottom Elevation (ft),Soil Description,Lithology,USCS,Density / Consistency
153082,47.70272073,-122.0926166,100.34,2,90.34,29.0,3,97.34,86.34,"Clay, sandy, cohesive, with wood and asphalt debris, brown and grey mottled, moist, slight gasoline odor.",Sandy clay,CL,Very stiff
153082,47.70272073,-122.0926166,100.34,3,85.34,49.0,5,85.34,80.34,"Clay, sandy, cohesive, plastic, bluish grey, moist to wet, moderate gasoline odor.",Sandy clay,CL,Hard
153084,47.70273041,-122.0926699,100.51,1,96.51,16.0,2,100.109999994,95.51,"Silty sand, light brown, greater than 75 percent fine sand, less than 25 percent low plastic fines, some asphalt debris, medium dense, moist, gasoline-like odor.",Silty sand,SM,Medium Dense
153084,47.70273041,-122.0926699,100.51,2,94.51,11.0,3,95.51,92.01,"Clay, gray to greenish gray, medium to high plastic, some sand and silt, stiff to very stiff, moist, strong gasoline-like odor, stained soil, visible sheen.",Clay,CH,Stiff
153084,47.70273041,-122.0926699,100.51,3,92.51,12.0,3,95.51,92.01,"Clay, gray to greenish gray, medium to high plastic, some sand and silt, stiff to very stiff, moist, strong gasoline-like odor, stained soil, visible sheen.",Clay,CH,Stiff
153084,47.70273041,-122.0926699,100.51,4,90.51,10.0,6,90.51,89.51,"Sand with silt, gray, fine sand, up to 20 percent nonplastic fines, loose, moist, strong gasoline-like odor.",Sand,SP,Loose
153084,47.70273041,-122.0926699,100.51,5,88.51,45.0,8,88.70999981,84.51,"Sandy silt with gravels, light brown, greater than 50 percent low plastic fines, up to 30 percent fine grained sand, up to 20 percent fine to medium subrounded gravel, medium to very dense, moist, strong gasoline-like odor.",Sandy silt,ML,Hard
153084,47.70273041,-122.0926699,100.51,6,86.51,20.0,8,88.70999981,84.51,"Sandy silt with gravels, light brown, greater than 50 percent low plastic fines, up to 30 percent fine grained sand, up to 20 percent fine to medium subrounded gravel, medium to very dense, moist, strong gasoline-like odor.",Sandy silt,ML,Very stiff
153084,47.70273041,-122.0926699,100.51,7,84.51,86.0,9,84.51,77.51,"Silty sand with gravel, gray, greater than 50 percent fine to coarse subrounded to subangular gravels, dense to very dense, wet at about 17 ft, moderate gasoline-like odor.",Silty sand,SM,Very Dense
153084,47.70273041,-122.0926699,100.51,8,82.51,85.0,9,84.51,77.51,"Silty sand with gravel, gray, greater than 50 percent fine to coarse subrounded to subangular gravels, dense to very dense, wet at about 17 ft, moderate gasoline-like odor.",Silty sand,SM,Very Dense
153084,47.70273041,-122.0926699,100.51,10,78.51,95.0,9,84.51,77.51,"Silty sand with gravel, gray, greater than 50 percent fine to coarse subrounded to subangular gravels, dense to very dense, wet at about 17 ft, moderate gasoline-like odor.",Silty sand,SM,Very Dense
153084,47.70273041,-122.0926699,100.51,17,64.51,77.0,11,70.51,60.510000000000005,"Sandy gravel with silt, gray, fine to coarse subrounded to subangular gravels, fine to coarse sand, up to 20 percent low plastic fines, very dense, wet, no odor.",Sandy gravel,incorrect,
153089,47.43567914,-122.3059654,361.86,1,359.36,48.0,2,361.659999997,348.86,"Brown silty sand dense, moist; fine to coarse grained, with gravel. At 6 ft, grades to very dense. At 9 ft, grades to wet with increasing gravel and occasional cobbles.",Silty sand,SM,Dense
153090,47.43519064,-122.3053057,361.41,2,356.41,19.0,3,357.41,353.41,"Gray green silty sand medium dense, moist; fine to medium grained, trace gravel.",Silty sand,SM,Medium Dense
153090,47.43519064,-122.3053057,361.41,3,353.91,30.0,3,357.41,353.41,"Gray green silty sand medium dense, moist; fine to medium grained, trace gravel.",Silty sand,SM,Dense
153090,47.43519064,-122.3053057,361.41,4,348.91,81.0,4,353.41,347.41,"Brown and gray silt very stiff to hard, moist. At 13 ft, grades to very hard.",Silt,ML,Hard
153091,47.43476993,-122.3057402,359.74,1,357.24,6.0,2,359.539999997,351.24,"Brown and gray silty sand, medium dense to very dense, moist; fine to medium grained, with gravel.",Silty sand,SM,Loose
153091,47.43476993,-122.3057402,359.74,2,354.74,31.0,2,359.539999997,351.24,"Brown and gray silty sand, medium dense to very dense, moist; fine to medium grained, with gravel.",Silty sand,SM,Dense
153091,47.43476993,-122.3057402,359.74,3,352.24,32.0,2,359.539999997,351.24,"Brown and gray silty sand, medium dense to very dense, moist; fine to medium grained, with gravel.",Silty sand,SM,Dense
153091,47.43476993,-122.3057402,359.74,4,347.24,39.0,3,351.24,345.74,"Brown and gray silty sand, medium dense to dense, moist; medium to coarse grained, some gravel.",Silty sand,SM,Dense
153092,47.43421932,-122.3054935,358.28,2,353.28,59.0,2,358.07999999699996,344.28,"Brown and gray silty sand, very dense, moist; fine to medium grained, some gravel. At 9 ft, grades to brown and dense. At 13 ft, grades to gray green and very dense.",Silty sand,SM,Very Dense
153092,47.43421932,-122.3054935,358.28,3,350.78,49.0,2,358.07999999699996,344.28,"Brown and gray silty sand, very dense, moist; fine to medium grained, some gravel. At 9 ft, grades to brown and dense. At 13 ft, grades to gray green and very dense.",Silty sand,SM,Dense
153093,47.43369946,-122.3057822,356.15,1,353.65,50.0,2,355.94999999699996,341.15,"Gray silty sand, dense, moist; fine to medium grained, with gravel. At 12 ft, grades with trace organics.",Silty sand,SM,Dense
153093,47.43369946,-122.3057822,356.15,2,351.15,52.0,2,355.94999999699996,341.15,"Gray silty sand, dense, moist; fine to medium grained, with gravel. At 12 ft, grades with trace organics.",Silty sand,SM,Very Dense
153093,47.43369946,-122.3057822,356.15,3,348.65,28.0,2,355.94999999699996,341.15,"Gray silty sand, dense, moist; fine to medium grained, with gravel. At 12 ft, grades with trace organics.",Silty sand,SM,Dense
153093,47.43369946,-122.3057822,356.15,4,343.65,23.0,2,355.94999999699996,341.15,"Gray silty sand, dense, moist; fine to medium grained, with gravel. At 12 ft, grades with trace organics.",Silty sand,SM,Medium Dense
153094,47.43292271,-122.305474,353.99,1,351.49,46.0,2,353.789999997,344.99,"Gray and brown silty sand, dense, moist; fine to medium grained, some gravel. At 5 ft, grades to loose. At 8 ft, grades to very dense.",Silty sand,SM,Dense
153094,47.43292271,-122.305474,353.99,2,348.99,6.0,2,353.789999997,344.99,"Gray and brown silty sand, dense, moist; fine to medium grained, some gravel. At 5 ft, grades to loose. At 8 ft, grades to very dense.",Silty sand,SM,Loose
153094,47.43292271,-122.305474,353.99,4,341.49,37.0,3,344.99,339.99,"Brown silty sand, dense, moist; fine to coarse grained, some gravel, trace organics.",Silty sand,SM,Dense
153095,47.43241499,-122.305794,352.01,1,349.51,65.0,2,351.809999997,347.01,"Brown and gray silty sand, very dense, moist; fine to medium grained, with gravel.",Silty sand,SM,Very Dense
153096,47.43158354,-122.3050368,348.5,1,346.0,81.0,2,348.299999997,334.5,"Gray silty sand, dense to very dense, moist to wet; fine to medium grained, some gravel. ",Silty sand,SM,Very Dense
153096,47.43158354,-122.3050368,348.5,2,343.5,42.0,2,348.299999997,334.5,"Gray silty sand, dense to very dense, moist to wet; fine to medium grained, some gravel. ",Silty sand,SM,Dense
153096,47.43158354,-122.3050368,348.5,3,341.0,59.0,2,348.299999997,334.5,"Gray silty sand, dense to very dense, moist to wet; fine to medium grained, some gravel. ",Silty sand,SM,Very Dense
153096,47.43158354,-122.3050368,348.5,4,336.0,83.0,2,348.299999997,334.5,"Gray silty sand, dense to very dense, moist to wet; fine to medium grained, some gravel. ",Silty sand,SM,Very Dense
153097,47.43166527,-122.3062822,349.49,1,346.99,34.0,2,349.289999997,340.99,"Brown and gray silty sand, dense, moist to wet; fine to medium grained, some gravel.",Silty sand,SM,Dense
153097,47.43166527,-122.3062822,349.49,2,344.49,82.0,2,349.289999997,340.99,"Brown and gray silty sand, dense, moist to wet; fine to medium grained, some gravel.",Silty sand,SM,Very Dense
153097,47.43166527,-122.3062822,349.49,3,341.99,64.0,2,349.289999997,340.99,"Brown and gray silty sand, dense, moist to wet; fine to medium grained, some gravel.",Silty sand,SM,Very Dense
153097,47.43166527,-122.3062822,349.49,4,336.99,71.0,3,340.99,335.49,"Brown silty sand, very dense, moist; medium to coarse grained, some gravel.",Silty sand,SM,Very Dense
153098,47.43096142,-122.30599,347.05,1,344.55,67.0,2,346.849999997,333.05,"Gray silty sand, dense to very dense, moist to wet; fine to medium grained, some gravel. At 9 ft, grades with occasional sandy silt lenses.",Silty sand,SM,Very Dense
153098,47.43096142,-122.30599,347.05,2,342.05,77.0,2,346.849999997,333.05,"Gray silty sand, dense to very dense, moist to wet; fine to medium grained, some gravel. At 9 ft, grades with occasional sandy silt lenses.",Silty sand,SM,Very Dense
153098,47.43096142,-122.30599,347.05,3,339.55,38.0,2,346.849999997,333.05,"Gray silty sand, dense to very dense, moist to wet; fine to medium grained, some gravel. At 9 ft, grades with occasional sandy silt lenses.",Silty sand,SM,Dense
153098,47.43096142,-122.30599,347.05,4,334.55,70.0,2,346.849999997,333.05,"Gray silty sand, dense to very dense, moist to wet; fine to medium grained, some gravel. At 9 ft, grades with occasional sandy silt lenses.",Silty sand,SM,Very Dense
153103,47.46075594,-122.3020952,439.22,2,434.22,165.0,2,435.72,425.72,"Gray sand, very dense, moist; fine to coarse grained with gravel. At 9 ft, grades with decreasing gravel.",Sand,SW,Very Dense
153106,47.46149413,-122.3033791,437.37,2,432.37,87.0,1,437.37,423.87,"Brown and gray sand, very dense, moist; fine to medium grained, some silt.",Sand,SW,Very Dense
153106,47.46149413,-122.3033791,437.37,3,429.87,89.0,1,437.37,423.87,"Brown and gray sand, very dense, moist; fine to medium grained, some silt.",Sand,SW,Very Dense
153108,47.46110468,-122.303621,438.15,1,435.65,57.0,1,438.15,433.15,"Brown silty sand, medium dense, moist; fine grained, trace gravel. At 3 ft, grades to very dense.",Sand,SM,Very Dense
153108,47.46110468,-122.303621,438.15,2,433.15,70.0,2,433.15,431.15,"Brown and gray sand, very dense, moist; fine to coarse grained, trace gravel.",Sand,SW,Very Dense
153109,47.4610735,-122.303059,438.14,1,435.64,18.0,1,438.14,432.14,"Brown silty sand, medium dense, moist; fine to medium grained, some gravel.",Sand,SM,Medium Dense
153109,47.4610735,-122.303059,438.14,2,433.14,19.0,1,438.14,432.14,"Brown silty sand, medium dense, moist; fine to medium grained, some gravel.",Sand,SM,Medium Dense
153139,47.48270433,-122.1849449,288.4,1,284.9,56.0,2,285.9,283.4,"Very dense, brown, fine sand, little to some silt, trace of gravel.",Sand,SW,Very Dense
153139,47.48270433,-122.1849449,288.4,2,283.4,43.0,3,283.4,252.89999999999998,"Dense, brown, fine to medium sand, trace silt with occasional iron staining and thin layers (0.25-0.125 inches) of very dense, brown, silty, fine sand, trace to little clay becoming very dense at 7 ft. At 25 ft, little to some gravel; coarser sand.",Sand,SW,Dense
153139,47.48270433,-122.1849449,288.4,3,280.9,76.0,3,283.4,252.89999999999998,"Dense, brown, fine to medium sand, trace silt with occasional iron staining and thin layers (0.25-0.125 inches) of very dense, brown, silty, fine sand, trace to little clay becoming very dense at 7 ft. At 25 ft, little to some gravel; coarser sand.",Sand,SW,Very Dense
153139,47.48270433,-122.1849449,288.4,4,278.4,58.0,3,283.4,252.89999999999998,"Dense, brown, fine to medium sand, trace silt with occasional iron staining and thin layers (0.25-0.125 inches) of very dense, brown, silty, fine sand, trace to little clay becoming very dense at 7 ft. At 25 ft, little to some gravel; coarser sand.",Sand,SW,Very Dense
153141,47.48390263,-122.1805376,271.89,1,269.39,51.0,1,271.89,241.39,"Dense, brown, gravelly, fine to medium sand, trace silt to a dense brown, medium to coarse sand, trace gravel. At 25 ft, very dense.",Gravelly sand,incorrect,
153141,47.48390263,-122.1805376,271.89,2,266.89,38.0,1,271.89,241.39,"Dense, brown, gravelly, fine to medium sand, trace silt to a dense brown, medium to coarse sand, trace gravel. At 25 ft, very dense.",Gravelly sand,incorrect,
153141,47.48390263,-122.1805376,271.89,3,264.39,38.0,1,271.89,241.39,"Dense, brown, gravelly, fine to medium sand, trace silt to a dense brown, medium to coarse sand, trace gravel. At 25 ft, very dense.",Gravelly sand,incorrect,
153141,47.48390263,-122.1805376,271.89,4,261.89,33.0,1,271.89,241.39,"Dense, brown, gravelly, fine to medium sand, trace silt to a dense brown, medium to coarse sand, trace gravel. At 25 ft, very dense.",Gravelly sand,incorrect,
153141,47.48390263,-122.1805376,271.89,5,259.39,38.0,1,271.89,241.39,"Dense, brown, gravelly, fine to medium sand, trace silt to a dense brown, medium to coarse sand, trace gravel. At 25 ft, very dense.",Gravelly sand,incorrect,
153141,47.48390263,-122.1805376,271.89,6,256.89,33.0,1,271.89,241.39,"Dense, brown, gravelly, fine to medium sand, trace silt to a dense brown, medium to coarse sand, trace gravel. At 25 ft, very dense.",Gravelly sand,incorrect,
153141,47.48390263,-122.1805376,271.89,7,254.39,34.0,1,271.89,241.39,"Dense, brown, gravelly, fine to medium sand, trace silt to a dense brown, medium to coarse sand, trace gravel. At 25 ft, very dense.",Gravelly sand,incorrect,
153141,47.48390263,-122.1805376,271.89,8,249.39,50.0,1,271.89,241.39,"Dense, brown, gravelly, fine to medium sand, trace silt to a dense brown, medium to coarse sand, trace gravel. At 25 ft, very dense.",Gravelly sand,incorrect,
153141,47.48390263,-122.1805376,271.89,9,244.39,72.0,1,271.89,241.39,"Dense, brown, gravelly, fine to medium sand, trace silt to a dense brown, medium to coarse sand, trace gravel. At 25 ft, very dense.",Gravelly sand,incorrect,
153141,47.48390263,-122.1805376,271.89,10,239.39,34.0,2,241.39,232.39,"Dense, brown, fine to medium sand, trace silt.",Sand,SW,Dense
153141,47.48390263,-122.1805376,271.89,11,234.39,56.0,2,241.39,232.39,"Dense, brown, fine to medium sand, trace silt.",Sand,SW,Very Dense
153141,47.48390263,-122.1805376,271.89,12,229.39,10.0,3,232.39,226.39,"Alternating layers of compact, brown, silty, clayey fine sand, and compact, blue-grey, clayey silt.",Clayey sand,SC,Loose
153141,47.48390263,-122.1805376,271.89,21,184.39,81.0,8,188.89,180.89,"Very dense, brown, silty fine sand, trace clay.",Silty sand,SM,Very Dense
153141,47.48390263,-122.1805376,271.89,23,174.39,70.0,10,176.39,172.89,"Very dense, grey, clayey silt, trace fine sand with occasional laminae of grey fine sand.",Clayey sand,SC,Very Dense
153145,47.47731681,-122.179113,63.31,1,58.31,24.0,2,58.31,48.31,"Poorly graded sand, brown moist to wet, medium to fine-grained, with occasional 1-to-1.5 inch minus gravel. At 8 ft, gravel. At 10 ft, very fine grained with true of tines in tip of spoon.",Sand,SP,Medium Dense
153145,47.47731681,-122.179113,63.31,2,53.31,36.0,2,58.31,48.31,"Poorly graded sand, brown moist to wet, medium to fine-grained, with occasional 1-to-1.5 inch minus gravel. At 8 ft, gravel. At 10 ft, very fine grained with true of tines in tip of spoon.",Sand,SP,Dense
153145,47.47731681,-122.179113,63.31,3,48.31,27.0,3,48.31,43.31,"Silty sand, brown, moist to wet, hard with approximately 15 percent fines and occasional gravel with thin interlayers of elastic silt, brown, moist.",Silty sand,SM,Dense
153145,47.47731681,-122.179113,63.31,4,43.31,79.0,4,43.31,33.31,"Silt, with approximately 10 percent very fine sand, gray-brown with mottling, moist to wet, hard.",Silt,ML,Hard
153145,47.47731681,-122.179113,63.31,5,38.31,79.0,4,43.31,33.31,"Silt, with approximately 10 percent very fine sand, gray-brown with mottling, moist to wet, hard.",Silt,ML,Hard
153145,47.47731681,-122.179113,63.31,6,33.31,46.0,5,33.31,23.310000000000002,"Silt, gray, wet, hard.",Silt,ML,Hard
153145,47.47731681,-122.179113,63.31,7,28.310000000000002,63.0,5,33.31,23.310000000000002,"Silt, gray, wet, hard.",Silt,ML,Hard
153145,47.47731681,-122.179113,63.31,8,23.310000000000002,48.0,6,23.310000000000002,15.310000000000002,"Silt, gray, wet, hard, with thin, (one sand grain thick) fine sand partings. ",Silt,ML,Hard
153145,47.47731681,-122.179113,63.31,9,15.310000000000002,71.0,7,15.310000000000002,8.310000000000002,"Silt, gray, wet, hard, tip has coarse silty non-plastic silt or very fine silty sand.",Silt,ML,Hard
153145,47.47731681,-122.179113,63.31,10,8.310000000000002,88.0,8,8.310000000000002,3.3100000000000023,"Silty sand-sandy silt, gray, wet, hard, very dense, very fine poorly graded sand.",Silty sand,SM,Very Dense
153145,47.47731681,-122.179113,63.31,11,3.3100000000000023,52.0,9,3.3100000000000023,-1.6899999999999977,"Silty sand to sandy silt, gray, wet, very dense to hard.",Silty sand,SM,Very Dense
153145,47.47731681,-122.179113,63.31,12,-1.6899999999999977,24.0,10,-1.6899999999999977,-6.689999999999998,"Silty sand to sandy silt, gray, wet, very dense to hard, with occasional subrounded gravel and layers up to approximately 2 inch thick of poorly graded sand, gray, wet, dense, medium grained.",Silty sand,SM,Medium Dense
153145,47.47731681,-122.179113,63.31,13,-6.689999999999998,32.0,11,-6.689999999999998,-16.689999999999998,"Silty sand to sandy silt, with poorly graded sand and one 0.25 inch thick lens of elastic silt or lean clay, gray, moist, hard. ",Silty sand,SM,Dense
153145,47.47731681,-122.179113,63.31,14,-11.689999999999998,62.0,11,-6.689999999999998,-16.689999999999998,"Silty sand to sandy silt, with poorly graded sand and one 0.25 inch thick lens of elastic silt or lean clay, gray, moist, hard. ",Silty sand,SM,Very Dense
153145,47.47731681,-122.179113,63.31,15,-16.689999999999998,62.0,12,-16.689999999999998,-26.689999999999998,"Silty sand to sandy silt,may have more sandy zones which washed cut of pitcher tube or lowered recovery.",Silty sand,SM,Very Dense
153145,47.47731681,-122.179113,63.31,16,-26.689999999999998,99.0,13,-26.689999999999998,-31.689999999999998,"Poorly graded sand with thin layers of elastic silt, light brown-gray, moist, very dense. ",Sand,SP,Very Dense
153145,47.47731681,-122.179113,63.31,17,-31.689999999999998,46.0,14,-31.689999999999998,-36.69,"Silty sand with layers of silt, gray, wet, ver dense, fine to medum grained sand, orange mottling in small area ofcover part of sampler.",Silty sand,SM,Dense
153146,47.47805363,-122.1748226,74.17,1,69.17,80.0,1,74.17,64.17,"Poorly graded gravel, gray to brown-gray, wet, very dense, 0.5 to 0.75 inch angular rock (likely broken by drilling)",Gravel,GP,Very Dense
153146,47.47805363,-122.1748226,74.17,2,64.17,34.0,2,64.17,59.17,"Poorly graded gravel, gravel up to 1.5 inch, sample contains some bentonite mud. ",Gravel,GP,Dense
153146,47.47805363,-122.1748226,74.17,3,59.17,7.0,3,59.17,55.17,"Silty sand to sandy silt, gray, wet, medium firm. At 15.3 ft, lean clay, gray, wet, medium firm.",Silty sand,SM,Loose
153146,47.47805363,-122.1748226,74.17,4,54.17,11.0,4,55.17,49.17,"Lean to fat clay, brown, wet, stiff, 2 to 3 ft layer in center of sample; sandy clay brown, wet, approximately 20 percent medium to fine grained sand.",Clay,CL,Stiff
153146,47.47805363,-122.1748226,74.17,17,-25.83,77.0,16,-25.83,-35.83,"Silt, gray, most to wet, with silty sand layers up to 1.5 inch thick.",Silt,ML,Hard
153146,47.47805363,-122.1748226,74.17,22,-75.83,84.0,19,-75.83,-85.83,"Silt, gray, wet, very hard, with sand partings, massive, with occasional gravel.",Silt,ML,Hard
153162,47.42597945,-122.2226775,26.24,1,23.74,4.0,2,23.74,19.24,Dark brown peaty silt (soft),Silt,OH,Soft
153162,47.42597945,-122.2226775,26.24,2,16.24,13.0,3,19.24,5.739999999999998,"Dark gray fine to medium sand (loose to medium dense). At 10 ft, grades with some thin lenses of silt.",Sand,SW,Medium Dense
153162,47.42597945,-122.2226775,26.24,3,11.239999999999998,23.0,3,19.24,5.739999999999998,"Dark gray fine to medium sand (loose to medium dense). At 10 ft, grades with some thin lenses of silt.",Sand,SW,Medium Dense
153162,47.42597945,-122.2226775,26.24,4,6.239999999999998,18.0,3,19.24,5.739999999999998,"Dark gray fine to medium sand (loose to medium dense). At 10 ft, grades with some thin lenses of silt.",Sand,SW,Medium Dense
153163,47.42606271,-122.2231694,26.21,1,23.71,5.0,1,26.21,20.21,Gray to brown mottled sandy silt (medium stiff),Sandy silt,ML,Medium Stiff
153163,47.42606271,-122.2231694,26.21,2,16.21,3.0,2,20.21,-3.789999999999999,"Dark gray silty fine sand interbedded with layers of sandy silt (loose to soft). At 10 ft, ",Silty sand,SM,Very loose
153163,47.42606271,-122.2231694,26.21,3,11.21,6.0,2,20.21,-3.789999999999999,"Dark gray silty fine sand interbedded with layers of sandy silt (loose to soft). At 10 ft, ",Silty sand,SM,Loose
153163,47.42606271,-122.2231694,26.21,4,6.210000000000001,4.0,2,20.21,-3.789999999999999,"Dark gray silty fine sand interbedded with layers of sandy silt (loose to soft). At 10 ft, ",Silty sand,SM,Very loose
153163,47.42606271,-122.2231694,26.21,5,1.2100000000000009,6.0,2,20.21,-3.789999999999999,"Dark gray silty fine sand interbedded with layers of sandy silt (loose to soft). At 10 ft, ",Silty sand,SM,Loose
153163,47.42606271,-122.2231694,26.21,6,-3.789999999999999,7.0,3,-3.789999999999999,-13.79,Dark gray fine to medium sand (loose),Sand,SW,Loose
153163,47.42606271,-122.2231694,26.21,7,-8.79,9.0,3,-3.789999999999999,-13.79,Dark gray fine to medium sand (loose),Sand,SW,Loose
153164,47.42594209,-122.2238401,26.33,1,22.33,2.0,1,26.33,21.83,"Mottled brown and tan clayey silt (medium stiff to soft). At 2.5 ft, grades with organics.",Clayey silt,ML,Very soft
153164,47.42594209,-122.2238401,26.33,2,16.33,4.0,3,19.33,11.329999999999998,Gray sandy silt interbedded with layers of silty sand (soft- loose),Sandy silt,ML,Soft
153164,47.42594209,-122.2238401,26.33,3,11.329999999999998,7.0,4,11.329999999999998,5.829999999999998,Dark gray silty sand (loose to medium dense),Silty sand,SM,Loose
153164,47.42594209,-122.2238401,26.33,4,6.329999999999998,18.0,4,11.329999999999998,5.829999999999998,Dark gray silty sand (loose to medium dense),Silty sand,SM,Medium Dense
153165,47.42567815,-122.2246766,27.66,1,23.16,3.0,2,26.16,9.66,"Brown silty sand (loose). At 5 ft, interbedded with layers of sandy silt.",Silty sand,SM,Very loose
